ENODEB_ID,CELL_ID,INDOOR,ENODEB_TYPE,PU_ID,NBR_DISTANCE_VORONOI,SITE_DENSITY_TYPE,SERVING_TYPE,ANTENNA_ID,LONGITUDE,LATITUDE,AZIMUTH,BEAMWIDTH_H,PATHLOSS_DISTANCE,FINAL_DISTANCE
13098,41,0,1,9107,1197.99,2,0,1,6.152214,46.245003000000004,330,69,1008,3264.88
13098,42,0,1,9107,2230.63,3,0,1,6.152214,46.245003000000004,100,69,1199,7768.299999999999
13098,43,0,1,9107,1793.68,3,0,1,6.152214,46.245003000000004,210,67,1210,5385.25
119584,43,0,1,9109,663.52,2,0,1,8.607873,47.253978000000004,270,66,682,4774.25
119584,42,0,1,9109,604.57,2,0,1,8.607873,47.253978000000004,180,66,682,3233.46
119584,41,0,1,9109,1777.06,3,0,1,8.607873,47.253978000000004,80,67,750,6701.200000000001
119584,33,0,1,9109,663.52,2,0,1,8.607873,47.253978000000004,270,60,508,4774.25
119584,32,0,1,9109,604.57,2,0,1,8.607873,47.253978000000004,180,60,508,3233.46
119584,31,0,1,9109,1777.06,3,0,1,8.607873,47.253978000000004,80,60,559,6701.200000000001
119584,3,0,1,9109,663.52,2,0,1,8.607873,47.253978000000004,270,65,732,4774.25
119584,2,0,1,9109,604.57,2,0,1,8.607873,47.253978000000004,180,65,732,3233.46
119584,1,0,1,9109,1777.06,3,0,1,8.607873,47.253978000000004,80,68,780,6701.200000000001
119582,43,0,1,9109,321.45,1,0,1,8.748154,47.238021999999994,250,62,704,4644.92
13098,2,0,1,9107,2230.63,3,0,1,6.152214,46.245003000000004,100,61,1134,7768.299999999999
119599,1,0,1,9109,1560.94,3,0,1,8.614526,47.337101000000004,300,61,916,5424.24
13501,41,0,1,9106,251.95,1,0,1,7.065103,46.767866999999995,50,63,992,3187.27
119599,2,0,1,9109,2295.4,3,0,1,8.614526,47.337101000000004,100,62,895,6578.77
119603,1,0,1,9109,2119.09,3,0,1,8.840013,47.336372999999995,330,67,1057,7737.24
119599,43,0,1,9109,2447.46,4,0,1,8.614526,47.337101000000004,190,58,765,7586.52
119599,42,0,1,9109,2295.4,3,0,1,8.614526,47.337101000000004,100,58,811,6578.77
119599,41,0,1,9109,1560.94,3,0,1,8.614526,47.337101000000004,300,59,810,5424.24
119599,3,0,1,9109,2447.46,4,0,1,8.614526,47.337101000000004,190,62,844,7586.52
13091,1,0,1,9107,1937.88,3,0,1,6.15766,46.172360999999995,30,61,1227,5803.33
13091,2,0,1,9107,2039.93,3,0,1,6.15766,46.172360999999995,130,61,1236,6208.73
13091,21,0,1,9107,1937.88,3,0,1,6.15766,46.172360999999995,30,62,3002,5803.33
13091,22,0,1,9107,2039.93,3,0,1,6.15766,46.172360999999995,130,60,2721,6208.73
13091,23,0,1,9107,1473.11,3,0,1,6.15766,46.172360999999995,230,60,3015,4093.67
13091,3,0,1,9107,1473.11,3,0,1,6.15766,46.172360999999995,230,61,1253,4093.67
13091,41,0,1,9107,1937.88,3,0,1,6.15766,46.172360999999995,30,69,928,5803.33
13091,42,0,1,9107,2039.93,3,0,1,6.15766,46.172360999999995,130,70,927,6208.73
13091,43,0,1,9107,1473.11,3,0,1,6.15766,46.172360999999995,230,69,948,4093.67
119599,23,0,1,9109,2447.46,4,0,1,8.614526,47.337101000000004,190,73,1730,7586.52
119599,22,0,1,9109,2295.4,3,0,1,8.614526,47.337101000000004,100,73,1647,6578.77
119599,21,0,1,9109,1560.94,3,0,1,8.614526,47.337101000000004,300,73,1849,5424.24
119582,42,0,1,9109,2240.96,3,0,1,8.748154,47.238021999999994,180,62,803,9707.66
119582,41,0,1,9109,2828.79,4,0,1,8.748154,47.238021999999994,60,75,954,9719.84
119582,3,0,1,9109,321.45,1,0,1,8.748154,47.238021999999994,250,63,808,4644.92
119582,23,0,1,9109,321.45,1,0,1,8.748154,47.238021999999994,250,74,1687,4644.92
13282,32,1,6,9103,100.0,1,0,1,6.142399,46.210162,0,59,100,200.0
13282,33,1,6,9103,100.0,1,0,1,6.142399,46.210162,0,59,100,200.0
119570,43,0,1,9104,397.22,1,0,1,8.535857,47.371759999999995,220,67,774,1484.25
119570,42,0,1,9104,325.36,1,0,1,8.535857,47.371759999999995,100,67,777,939.49
119570,41,0,1,9104,317.9,1,0,1,8.535857,47.371759999999995,340,67,785,948.9200000000001
